Export from gerbole-c.txt
Mon Sep 29 22:01:38 CEST 2014
%period,%consumptionVol,%consumptionVal,%workforceS2,%unemployed,%grossProfitS2,%wageBillS2
121.0,458337,28109456,4594,406,9390588,19048318,
122.0,464209,28497265,4616,384,9456858,19192122,
123.0,465355,28641639,4598,402,9543611,19171393,
124.0,466307,28846525,4606,394,9660899,19265137,
125.0,458627,28468911,4604,396,9507813,19317094,
126.0,459302,28768019,4624,376,9727643,19455862,
127.0,459799,28820265,4601,399,9725363,19412553,
128.0,459851,28879785,4596,404,9749227,19438346,
129.0,458708,28895863,4568,432,9727549,19378642,
130.0,458386,28900727,4600,400,9670661,19561275,
131.0,458617,29080861,4600,400,9781768,19608358,
132.0,456424,29037108,4625,375,9806705,19773788,
133.0,454060,29117732,4638,362,9961871,19887584,
134.0,456641,29579653,4656,344,10297933,20016530,
135.0,459016,29521609,4649,351,10027295,20039636,
136.0,459904,29902886,4640,360,10307094,20056616,
137.0,464008,30210694,4613,387,10339745,20007333,
138.0,464883,29999468,4623,377,10125271,20110876,
139.0,461367,30104779,4637,363,10302185,20231664,
140.0,456685,29928832,4613,387,10279356,20181379,
141.0,459141,30293110,4624,376,10455384,20286050,
142.0,464446,30431500,4635,365,10300582,20390350,
143.0,463188,30348255,4660,340,10246901,20569818,
144.0,461836,30664266,4656,344,10502426,20608129,
145.0,460913,30673356,4649,351,10517842,20628986,
146.0,457606,30620288,4605,395,10565575,20495043,
147.0,464565,30737011,4613,387,10351919,20595331,
148.0,459397,30785874,4609,391,10558180,20633462,
149.0,455968,30611013,4620,380,10496801,20745663,
150.0,464692,31265030,4613,387,10685388,20773575,
151.0,459428,31032083,4617,383,10637307,20856219,
152.0,457066,31095476,4641,359,10682852,21025636,
153.0,466186,31551212,4642,358,10723309,21080139,
154.0,468274,31853631,4612,388,10835722,20996207,
155.0,466880,31497428,4601,399,10516640,21001072,
156.0,460899,31548863,4602,398,10718215,21066562,
157.0,461358,31530181,4594,406,10658715,21093297,
158.0,469188,31901671,4607,393,10606928,21207258,
159.0,459217,31513468,4575,425,10635662,21115441,
160.0,458093,31880995,4586,414,10988495,21217696,
161.0,465432,32282605,4586,414,11004767,21268425,
162.0,468985,32594866,4597,403,11079228,21375609,
163.0,471420,32800423,4604,396,11154195,21476954,
164.0,466800,32818132,4609,391,11305155,21555945,
165.0,461834,32382212,4607,393,11034257,21611864,
166.0,456180,32212771,4631,369,11095666,21782723,
167.0,457470,32344774,4629,371,11081146,21837506,
168.0,456573,32538754,4655,345,11271483,22022018,
169.0,455320,32639274,4651,349,11384853,22073125,
170.0,459158,32731051,4674,326,11223693,22257551,
171.0,453372,32831504,4649,351,11567183,22199708,
172.0,460302,33281772,4635,365,11600382,22204241,
173.0,458206,33194247,4611,389,11510277,22139003,
174.0,455015,33344466,4617,383,11809168,22227349,
175.0,450366,32911819,4565,435,11534392,22034656,
176.0,451003,33035560,4562,438,11548354,22071903,
177.0,464528,33755373,4561,439,11542881,22128106,
178.0,456231,33393203,4558,442,11508675,22168457,
179.0,451631,33288510,4560,440,11585387,22225635,
180.0,460431,33676213,4578,422,11482136,22379355,
181.0,459286,33939060,4562,438,11744533,22361934,
182.0,456775,33866411,4540,460,11732870,22303218,
183.0,459799,34005994,4541,459,11674438,22361421,
184.0,462275,34093305,4544,456,11547921,22442739,
185.0,465758,34696296,4538,462,11942997,22468272,
186.0,465311,34570595,4543,457,11811789,22549341,
187.0,462232,34494081,4546,454,11817117,22627780,
188.0,461627,34582943,4580,420,11883744,22863934,
189.0,456015,34363183,4596,404,11852824,23013575,
190.0,459320,34671499,4599,401,12006263,23092443,
191.0,463408,35151314,4607,393,12169827,23192837,
192.0,459730,35015227,4621,379,12172797,23328065,
193.0,456750,34819867,4632,368,12080220,23449445,
194.0,459743,34752642,4612,388,11780343,23406688,
195.0,459297,35104831,4599,401,12069661,23405850,
196.0,451382,34679899,4634,366,11966285,23656567,
197.0,457295,35367425,4628,372,12312616,23686110,
198.0,457810,35238490,4624,376,12108259,23738009,
199.0,455996,35310551,4638,362,12188845,23886099,
200.0,456888,35384366,4608,392,12154837,23800396,
201.0,465214,36180694,4617,383,12502757,23896597,
202.0,468160,36674525,4616,384,12737399,23957465,
203.0,467554,36462978,4608,392,12441673,23981721,
204.0,460493,36264105,4616,384,12577429,24095044,
205.0,464027,36312554,4608,392,12420642,24125408,
206.0,462652,36435765,4599,401,12535780,24155848,
207.0,470170,36894886,4627,373,12560071,24375298,
208.0,465354,36803557,4637,363,12611991,24499828,
209.0,463593,36937260,4645,355,12740448,24622592,
210.0,455239,36354505,4646,354,12532460,24704459,
211.0,457402,36599378,4618,382,12615867,24614786,
212.0,456108,36553895,4605,395,12544356,24613654,
213.0,460375,36780461,4600,400,12490718,24653592,
214.0,455927,36673339,4592,408,12537458,24687902,
215.0,454474,36497965,4604,396,12418608,24815689,
216.0,459106,37077317,4626,374,12664809,25013866,
217.0,453063,36587819,4620,380,12392018,25034603,
218.0,450684,36576447,4623,377,12443657,25116831,
219.0,452589,36820550,4593,407,12531100,25021246,
220.0,456649,37274189,4581,419,12716150,25017286,
221.0,460772,37538294,4615,385,12661525,25259251,
222.0,460659,37607375,4588,412,12661742,25186722,
223.0,460683,37746338,4555,445,12725551,25075062,
224.0,459782,37566247,4557,443,12559569,25153999,
225.0,461377,37590256,4559,441,12390555,25231809,
226.0,466374,38343309,4545,455,12868094,25206331,
227.0,465370,38461627,4556,444,12977246,25326004,
228.0,461421,38090753,4580,420,12757006,25529456,
229.0,465819,38755915,4540,460,13069477,25363012,
230.0,464805,38511948,4512,488,12840311,25271448,
231.0,455238,38251962,4505,495,13016261,25289465,
232.0,456217,38014977,4547,453,12678438,25607715,
233.0,458237,38052622,4562,438,12508392,25764337,
234.0,454209,38154717,4557,443,12831548,25807077,
235.0,451917,38226090,4598,402,12951863,26133516,
236.0,452723,38147233,4610,390,12748864,26279246,
237.0,453857,38577314,4634,366,13082320,26498521,
238.0,452782,38705118,4632,368,13204194,26571226,
239.0,464485,39591828,4639,361,13345937,26680298,
240.0,465695,39624702,4636,364,13260213,26732124,
241.0,469253,40217314,4612,388,13518254,26666965,
242.0,469276,40346080,4588,412,13583859,26582449,
243.0,465355,40200979,4519,481,13544224,26241160,
244.0,462522,40133399,4505,495,13555664,26206072,
245.0,458843,40047676,4540,460,13552871,26477616,
246.0,457114,40288157,4574,426,13937798,26759641,
247.0,451007,39585336,4591,409,13469780,26937585,
248.0,453485,39846649,4617,383,13522438,27168235,
249.0,460041,40542213,4632,368,13751369,27341983,
250.0,459092,40409905,4620,380,13607031,27355581,
251.0,459723,40896793,4567,433,14031537,27116849,
252.0,467281,41480680,4613,387,14122119,27476403,
253.0,460246,41249366,4598,402,14243140,27462132,
254.0,462068,41424466,4594,406,14221866,27512025,
255.0,460644,41594576,4606,394,14363245,27652699,
256.0,459539,41305143,4595,405,14070605,27665528,
257.0,455113,41641012,4628,372,14593449,27945320,
258.0,460949,42037446,4634,366,14548460,28064821,
259.0,460835,42099803,4634,366,14551248,28137122,
260.0,451066,41576579,4631,369,14516556,28206592,
261.0,447590,41060602,4624,376,14109427,28234125,
262.0,452460,41660864,4604,396,14368113,28188382,
263.0,455594,42064307,4605,395,14474359,28272643,
264.0,455517,42116702,4610,390,14507836,28386933,
265.0,465202,43048059,4588,412,14775031,28312577,
266.0,458119,42690316,4612,388,14756364,28546089,
267.0,458091,42748500,4552,448,14777740,28240646,
268.0,458603,42904772,4552,448,14769541,28315668,
269.0,458842,42607400,4548,452,14422592,28369069,
270.0,458323,42570488,4559,441,14278965,28505364,
271.0,452030,42339984,4571,429,14372759,28647537,
272.0,455907,42786440,4549,451,14545086,28580518,
273.0,451819,42548287,4530,470,14506534,28532591,
274.0,445933,42335759,4567,433,14562968,28832520,
275.0,450804,42827141,4578,422,14724732,28980092,
276.0,458810,43289175,4575,425,14592222,29029346,
277.0,460732,43638960,4604,396,14699401,29284404,
278.0,463578,43900506,4594,406,14759448,29293948,
279.0,461117,43756807,4579,421,14700647,29267500,
280.0,462978,44134947,4552,448,14841154,29174781,
281.0,463393,44065841,4522,478,14672061,29050734,
282.0,464084,44196789,4533,467,14739116,29182981,
283.0,459966,44318439,4575,425,15036106,29547103,
284.0,465637,44517144,4593,407,14820206,29745309,
285.0,464600,44723389,4572,428,14991903,29695165,
286.0,463055,44953483,4597,403,15247641,29944348,
287.0,457085,44815224,4587,413,15424958,29945928,
288.0,461333,45121781,4595,405,15390061,30088366,
