Export from gerbole-c.txt
Mon Sep 29 22:15:28 CEST 2014
%period,%consumptionVol,%consumptionVal,%workforceS2,%unemployed,%grossProfitS2,%wageBillS2
121.0,460829,25911210,4684,316,7427049,19131719,
122.0,461378,25969101,4683,317,7346408,19187438,
123.0,459310,25919998,4670,330,7370094,19196580,
124.0,457649,26089040,4666,334,7578577,19245109,
125.0,463263,26316388,4656,344,7464347,19268874,
126.0,459850,26447250,4662,338,7681855,19361815,
127.0,464774,26627897,4645,355,7628011,19345087,
128.0,458179,26477949,4627,373,7655334,19323421,
129.0,461070,26585714,4630,370,7592930,19393253,
130.0,465523,26809589,4656,344,7574949,19555026,
131.0,464872,26867803,4642,358,7595093,19551967,
132.0,465642,27028225,4605,395,7629873,19453994,
133.0,466934,27191093,4610,390,7744907,19535838,
134.0,466855,27232591,4648,352,7707618,19753296,
135.0,460834,27086087,4618,382,7766736,19677287,
136.0,462009,27256724,4627,373,7827037,19773828,
137.0,463645,27471044,4650,350,7901761,19925612,
138.0,464863,27508527,4652,348,7803493,20007056,
139.0,462377,27345938,4640,360,7713082,20023949,
140.0,462679,27471230,4647,353,7766036,20107739,
141.0,462779,27582569,4623,377,7829813,20063857,
142.0,465449,27771395,4602,398,7844089,20017482,
143.0,466992,27768466,4615,385,7715629,20134659,
144.0,461904,27837890,4596,404,7974478,20093152,
145.0,464488,27865656,4594,406,7777033,20138257,
146.0,468661,28196589,4634,366,7875711,20380622,
147.0,466767,28179506,4635,365,7913092,20457506,
148.0,467766,28349010,4652,348,7994381,20592957,
149.0,459444,28026782,4627,373,7991354,20539322,
150.0,462316,28306454,4624,376,8043844,20585088,
151.0,457209,28220511,4621,379,8131877,20638268,
152.0,457692,28199421,4615,385,8011600,20677132,
153.0,461720,28516518,4617,383,8100929,20750187,
154.0,457890,28653259,4589,411,8357876,20673902,
155.0,460255,28733835,4595,405,8263571,20751653,
156.0,461906,29033681,4579,421,8433102,20733141,
157.0,459535,28978122,4603,397,8418395,20895445,
158.0,463959,29280022,4623,377,8482969,21049591,
159.0,459688,29335396,4605,395,8666461,21032591,
160.0,462785,29415371,4602,398,8528971,21075119,
161.0,462064,29600890,4581,419,8658767,21030043,
162.0,463775,29710866,4586,414,8680157,21112653,
163.0,463979,29742869,4592,408,8606608,21192875,
164.0,459377,29704566,4606,394,8778098,21319639,
165.0,459014,29585497,4597,403,8595956,21339967,
166.0,457412,29470167,4608,392,8500713,21455404,
167.0,457754,29648214,4600,400,8592949,21474461,
168.0,456030,29974107,4600,400,8951478,21523801,
169.0,454512,30000205,4590,410,8988906,21534816,
170.0,457565,29957591,4575,425,8757607,21513344,
171.0,455450,30041056,4591,409,8859578,21640360,
172.0,456589,30262652,4604,396,8975246,21759087,
173.0,453964,30234177,4606,394,8988177,21833184,
174.0,455484,30469010,4598,402,9110801,21853770,
175.0,453860,30509480,4592,408,9237634,21883729,
176.0,455278,30679023,4566,434,9244558,21828651,
177.0,455076,30725599,4585,415,9273624,21970290,
178.0,453306,30666806,4572,428,9193779,21957244,
179.0,451161,30619908,4570,430,9161284,21998409,
180.0,457503,30635528,4547,453,8884212,21936487,
181.0,456043,30700848,4532,468,8909143,21923404,
182.0,456913,31065667,4560,440,9220673,22115608,
183.0,461087,31213000,4559,441,9112378,22179872,
184.0,456350,31175035,4562,438,9254276,22259710,
185.0,456094,31190156,4561,439,9221768,22312504,
186.0,457332,31290252,4549,451,9153860,22312226,
187.0,453227,31281461,4563,437,9338718,22432788,
188.0,457194,31370853,4573,427,9200842,22537624,
189.0,461042,31691686,4564,436,9267873,22551757,
190.0,457414,31335278,4558,442,8994705,22582012,
191.0,449503,31366999,4539,461,9327723,22535094,
192.0,451092,31386915,4521,479,9201646,22504065,
193.0,451318,31393903,4526,474,9168994,22591657,
194.0,457509,31869248,4565,435,9255389,22844909,
195.0,463264,32129607,4590,410,9218903,23036279,
196.0,458536,32098079,4610,390,9397060,23210185,
197.0,456847,32088149,4591,409,9353428,23183572,
198.0,457269,32073924,4587,413,9305409,23228746,
199.0,452833,32199974,4594,406,9602896,23321807,
200.0,461032,32355898,4575,425,9270813,23279279,
201.0,459807,32509785,4585,415,9420801,23387972,
202.0,464445,32888997,4595,405,9456125,23509263,
203.0,460390,32952197,4577,423,9651009,23482183,
204.0,461016,32895856,4576,424,9486653,23541089,
205.0,456003,32780338,4576,424,9598865,23603870,
206.0,461945,33142777,4575,425,9634657,23659061,
207.0,466842,33711643,4601,399,9888922,23861714,
208.0,461063,33467805,4605,395,9860393,23938087,
209.0,454530,33254234,4607,393,9914477,24011907,
210.0,463001,33639109,4615,385,9786658,24128680,
211.0,459309,33563786,4577,423,9797129,23994515,
212.0,460279,33902895,4555,445,10056703,23941454,
213.0,463074,33835787,4550,450,9815290,23972372,
214.0,456072,33657279,4574,426,9980862,24158098,
215.0,459358,33946393,4574,426,9966961,24216208,
216.0,458041,33910168,4564,436,9914555,24226128,
217.0,455146,34123690,4572,428,10203909,24335538,
218.0,460433,34456249,4568,432,10235198,24380340,
219.0,451806,34161880,4611,389,10318811,24677779,
220.0,453570,34290421,4618,382,10283476,24770407,
221.0,453728,34578172,4599,401,10509090,24739022,
222.0,464640,35142883,4606,394,10408651,24843680,
223.0,455974,34911789,4575,425,10613198,24748934,
224.0,456717,35139920,4594,406,10733306,24923525,
225.0,458430,35166396,4616,384,10604590,25114562,
226.0,458540,35195750,4624,376,10577981,25236893,
227.0,451483,35097714,4620,380,10786762,25298465,
228.0,457081,35730862,4641,359,11065181,25502894,
229.0,465270,36211450,4627,373,11018931,25502811,
230.0,458932,36184273,4622,378,11207754,25548491,
231.0,460082,35986481,4623,377,10919264,25631475,
232.0,460164,35995993,4583,417,10860536,25476359,
233.0,456342,35999850,4603,397,10978622,25659420,
234.0,459573,36262257,4559,441,11054989,25477350,
235.0,461135,36307553,4577,423,10820920,25642440,
236.0,463152,36573735,4586,414,10875543,25750302,
237.0,457366,36499614,4584,416,11108655,25806241,
238.0,454089,36555893,4575,425,11280248,25826606,
239.0,457406,36718755,4568,432,11207984,25851014,
240.0,459478,36993970,4581,419,11251567,25988176,
241.0,461920,37098007,4587,413,11263582,26091765,
242.0,459364,36758202,4576,424,10956452,26092377,
243.0,460362,36932923,4559,441,10988383,26064853,
244.0,456486,37025142,4553,447,11204301,26099579,
245.0,454562,36962482,4567,433,11225726,26253548,
246.0,458813,37552041,4560,440,11555647,26283161,
247.0,455290,37363126,4554,446,11476805,26315366,
248.0,454578,37556012,4558,442,11538175,26408127,
249.0,450298,37409199,4554,446,11608672,26445408,
250.0,457269,37943650,4553,447,11700739,26510353,
251.0,459076,38193048,4548,452,11776240,26534711,
252.0,460901,38457110,4564,436,11857571,26697095,
