Export from gerbole-c.txt
Sun Nov 02 06:32:17 CET 2014
%period,%consumptionVol,%consumptionVal,%workforceS2,%unemployed,%grossProfitS2,%wageBillS2
121.0,468766,28926720,4768,232,10006289,19640747,
122.0,466101,28946550,4740,260,10041234,19591387,
123.0,464108,29108563,4723,277,10226157,19595915,
124.0,469623,29576949,4710,290,10434000,19613781,
125.0,467498,29620336,4719,281,10446480,19719046,
126.0,465470,29705763,4705,295,10551071,19722880,
127.0,469095,30071948,4694,306,10702363,19743200,
128.0,465518,30115593,4689,311,10806397,19784884,
129.0,465778,30157947,4724,276,10782844,20010832,
130.0,464661,30333386,4711,289,10909453,20032793,
131.0,469281,30505021,4731,269,10875477,20183967,
132.0,467965,30518341,4735,265,10853099,20281267,
133.0,465156,30537882,4703,297,10878754,20212513,
134.0,469381,30692856,4717,283,10841403,20326269,
135.0,468152,31067098,4728,272,11145662,20443937,
136.0,473448,31459794,4712,288,11281033,20442317,
137.0,468077,31310026,4708,292,11310214,20503509,
138.0,469508,31370560,4672,328,11239888,20413018,
139.0,468969,31437615,4667,333,11219907,20460362,
140.0,464608,31603668,4655,345,11548635,20472997,
141.0,465940,31661216,4669,331,11460770,20600519,
142.0,464493,31826078,4658,342,11606106,20620304,
143.0,462066,31698158,4617,383,11517344,20489728,
144.0,461447,31763850,4642,358,11540644,20677678,
145.0,456349,31762668,4618,382,11711216,20630437,
146.0,459916,32092887,4640,360,11847460,20789699,
147.0,464884,32324614,4625,375,11757363,20785690,
148.0,459471,32238397,4658,342,11874664,20993732,
149.0,461483,32344318,4655,345,11829950,21039878,
150.0,457577,32179359,4678,322,11759356,21208947,
151.0,469200,32811139,4640,360,11798012,21099915,
152.0,462090,32713190,4643,357,11993567,21175210,
153.0,454245,32415481,4604,396,11964188,21053101,
154.0,458807,32838476,4595,405,12130306,21077441,
155.0,452929,32678172,4621,379,12169773,21255902,
156.0,448515,32226901,4614,386,11832299,21283097,
157.0,450763,32403539,4640,360,11905593,21480991,
158.0,461735,33041002,4636,364,11950406,21530233,
159.0,457034,32761602,4618,382,11836870,21509425,
160.0,460114,33253577,4622,378,12168818,21588617,
161.0,457169,33004590,4617,383,11965846,21625343,
162.0,466819,33563815,4577,423,11983632,21502483,
163.0,465799,33783259,4582,418,12208788,21578384,
